,epoch,loss,pcc_train,rmse_train,loss_val,pcc_val,rmse_val,loss_test,pcc_test,rmse_test
0,1,0.6592254341797414,0.34077456582025856,6.866318708844795,0.6702919748048044,0.3297080251951956,7.153010244842398,0.7015110755320673,0.29848892446793274,6.997784179061361
1,2,0.6334992754919851,0.36650072450801485,6.819729131030798,0.59734864798056,0.40265135201944,7.112045298445439,0.5947681110895799,0.4052318889104201,6.9562265821061136
2,3,0.5513452858273852,0.4486547141726148,6.759369800818894,0.4907911196065261,0.5092088803934739,7.058943633742864,0.5115351619514452,0.48846483804855473,6.9005647555110246
3,4,0.5038862425761693,0.4961137574238307,6.741859610245833,0.46109742801511966,0.5389025719848803,7.031811403759513,0.5003934353675609,0.49960656463243913,6.87310947245026
4,5,0.4429090771227826,0.5570909228772174,6.7130026473576105,0.43988586260796236,0.5601141373920376,6.998919429875387,0.44611896634740633,0.5538810336525937,6.8426815312990446
5,6,0.3683706354994045,0.6316293645005955,6.640240668935499,0.40245042094623007,0.5975495790537699,6.914671404623456,0.4197964075069015,0.5802035924930985,6.7684459574661595
6,7,0.3304304999710729,0.6695695000289271,6.548393713794757,0.3685675293641284,0.6314324706358716,6.8304250132658915,0.39698830886055614,0.6030116911394439,6.6853782104580315
7,8,0.3137797584690696,0.6862202415309304,6.4992719034935975,0.34742780529859774,0.6525721947014023,6.7711889229770135,0.3889567288473256,0.6110432711526744,6.632577165660691
8,9,0.27245974079795454,0.7275402592020455,6.374837752638213,0.3134352750103748,0.6865647249896252,6.63144565139874,0.33733297488617464,0.6626670251138254,6.5004469637266835
9,10,0.2605245121101136,0.7394754878898864,6.3315917120068965,0.3143298792880109,0.6856701207119891,6.612604647668292,0.3424996212284078,0.6575003787715922,6.483083564308295
10,11,0.24374737887401987,0.7562526211259801,6.231064122995727,0.3002994410416062,0.6997005589583938,6.4902648216123575,0.3186209837531997,0.6813790162468003,6.359495006016686
11,12,0.19007493782144225,0.8099250621785578,6.094021206281011,0.28114909281048617,0.7188509071895138,6.349748479713885,0.29447324035008815,0.7055267596499118,6.222061416524895
12,13,0.17155051342730765,0.8284494865726924,6.007640447107816,0.2810158211879872,0.7189841788120128,6.254603407352846,0.2963828076051962,0.7036171923948038,6.123885734734014
13,14,0.16398049668483694,0.8360195033151631,5.987373028064472,0.2756142419149127,0.7243857580850873,6.198492675905588,0.27637306559670116,0.7236269344032988,6.076213290673876
14,15,0.15727432390057505,0.842725676099425,5.904170230315794,0.2776673236345967,0.7223326763654033,6.16530436967175,0.2972532147179685,0.7027467852820315,6.071063803221558
15,16,0.144756167923473,0.855243832076527,5.883297627920838,0.272336140648317,0.727663859351683,6.1122275792758645,0.27266720339122485,0.7273327966087751,6.00035261071694
16,17,0.13949566719547413,0.8605043328045259,5.744697675392113,0.26966846216261686,0.7303315378373831,5.970538308692051,0.2547388383861019,0.7452611616138981,5.856648889844943
17,18,0.12634949496057635,0.8736505050394237,5.615187604412342,0.2716710454376714,0.7283289545623286,5.874745569767158,0.2652459054777775,0.7347540945222225,5.749108783133751
18,19,0.12223048639512446,0.8777695136048755,5.569775514860724,0.2723939853129129,0.7276060146870871,5.813021289716621,0.26142372460455454,0.7385762753954455,5.680897143994962
19,20,0.12130657123517707,0.8786934287648229,5.5963503763274245,0.26179623588225764,0.7382037641177424,5.858376727871598,0.2627455362865301,0.7372544637134699,5.73345431519394
20,21,0.1169553332921871,0.8830446667078129,5.586450245196243,0.2646177257283674,0.7353822742716326,5.833705942123059,0.2572989996554671,0.7427010003445329,5.704408288008772
21,22,0.11590849890425059,0.8840915010957494,5.537155068418599,0.26419510203338337,0.7358048979666166,5.764757353362066,0.25183265321294,0.74816734678706,5.649135035717194
22,23,0.11364607444776953,0.8863539255522305,5.432276707561124,0.2638985068761093,0.7361014931238907,5.676892416978954,0.25698957988890947,0.7430104201110905,5.552804642878984
23,24,0.10793780967730893,0.8920621903226911,5.361494546458497,0.2624997016714511,0.7375002983285489,5.581169883045953,0.24903449191137172,0.7509655080886283,5.464803324992376
24,25,0.11334332479199716,0.8866566752080028,5.388963775537887,0.26291787412052203,0.737082125879478,5.652797564597814,0.26150508122950167,0.7384949187704983,5.5409820897834665
25,26,0.10857633935227295,0.891423660647727,5.331445437048297,0.26529921793463507,0.7347007820653649,5.580311525601946,0.24403479394470495,0.755965206055295,5.461075663644655
26,27,0.10477217773451064,0.8952278222654894,5.198444380810157,0.2657619019128391,0.7342380980871609,5.46156218747609,0.2492997923896254,0.7507002076103746,5.339929741600298
