,epoch,loss,pcc_train,rmse_train,loss_val,pcc_val,rmse_val,loss_test,pcc_test,rmse_test
0,1,1.627856585375806,0.5166411495771752,6.205847525187733,1.62370999505185,0.5641665350462339,6.3752161154441875,1.594740928509141,0.5705151741680745,6.255765339218003
1,2,1.3058057767089124,0.601242766155775,4.9339999481676635,1.362025185475796,0.5973718304638899,5.199613249234542,1.3632778360794033,0.5817105983905502,5.143231573959218
2,3,1.0722284779798281,0.6287496350702372,3.8761409301800893,1.1569331592787053,0.6124583056757325,4.234499019096457,1.1717534984685507,0.6059642388780051,4.282624447854774
3,4,0.9177668314353515,0.6447548709814426,3.1678536411025284,1.0460646607172814,0.6143583192861402,3.6877565807309685,1.0737007824897873,0.6037516585593179,3.783510546686209
4,5,0.8564159579998644,0.6777498866158139,2.993079336462578,1.0120781597191402,0.621486180114188,3.5463355190524535,1.0385303690007328,0.6169857424031076,3.660594814616095
5,6,0.8131573374094219,0.6829319150797275,2.7975143473660196,0.9930998408396622,0.6106998958924654,3.408298787768173,1.0022380239684585,0.6136943159746264,3.465967383740799
6,7,0.7892398831851375,0.6991188204031412,2.7426746975382525,0.9796094619717751,0.623459363040017,3.3918847620189445,0.994231370258785,0.6221519506211413,3.459764653778491
7,8,0.7495932204950249,0.732138315276247,2.6765193635801126,0.9584834555326539,0.6304617392489826,3.3142642346592006,0.9685808818969429,0.6238848595001628,3.338443847485366
8,9,0.7220183058427949,0.7237023014776854,2.5049007351247163,0.9342378582110417,0.622160915649433,3.159832953652941,0.9004492722813511,0.6509734808988765,3.106140285002262
9,10,0.6951381706622914,0.7569361714509578,2.503435539115289,0.9025763969224938,0.65709986381812,3.14128143988495,0.8848851517875379,0.6642174460483703,3.0812955431311715
10,11,0.685522102962291,0.7579238725678539,2.459306005082871,0.9030921179193274,0.6440452837350162,3.091641724536703,0.8865861282340408,0.6630953894932419,3.0853121991431722
11,12,0.6458820702942341,0.7663753222401766,2.294911640431877,0.8515858033190116,0.6604609553076144,2.899772837825516,0.8285271390561362,0.6784560548092506,2.856459914517684
12,13,0.6418315095790428,0.7676198028999502,2.2796367594950153,0.8565016489530157,0.6571368813050893,2.911055769985436,0.842836961134702,0.6654408331299715,2.875948138193397
13,14,0.6406737325737859,0.784160490203035,2.34001062368107,0.8375954219425186,0.6641554915677453,2.844599075983574,0.83931730467447,0.6614546251975759,2.842405024162654
14,15,0.6257190953661296,0.802318560009605,2.337869716869068,0.8578160432697899,0.6709336275634603,2.972814726602792,0.860057658328912,0.6703913762770788,2.9818537967528758
15,16,0.6006574212520156,0.8020877234941355,2.2116380002366203,0.8041368098191073,0.681041924366812,2.744851746562785,0.793674642291182,0.6871088717070095,2.7168086982839488
16,17,0.5418687461497333,0.8188092500028521,1.9845807307600756,0.7523043596797442,0.6890893052680037,2.5178790194707363,0.7651998419456586,0.6875716636011034,2.5762858641327075
17,18,0.5130761270321238,0.8195942275745254,1.8437575454587207,0.7412470416195279,0.6808552917187841,2.4296563749727764,0.7151122376739085,0.7012077554707385,2.3803922102524973
18,19,0.48364001542652896,0.8338206429174402,1.7534826488024058,0.7132328588509156,0.6702568405286943,2.2471916563693553,0.6949074540985513,0.6903763442364432,2.2360426474385298
19,20,0.4764508924644747,0.8435038124654948,1.7562697121843531,0.7120836770311416,0.6904264966108812,2.3221243715992332,0.7206600937105834,0.6898391113725084,2.362656914042951
20,21,0.4655798432252833,0.8582518963828146,1.7609068016576752,0.715226551736074,0.6913440411869358,2.3415089234281137,0.6919383118300144,0.7106719848024154,2.3023794983597345
21,22,0.44131716853797237,0.8671064955618659,1.675011824937326,0.6772809034577709,0.7078282983036681,2.2177177105035275,0.6606445069108975,0.7161038349654776,2.167637874416398
22,23,0.44860449015458337,0.8674990782701375,1.7130187638534673,0.6986401502275468,0.6973405437755857,2.2825629262400775,0.6672855559561184,0.7185637491373897,2.210682776330151
23,24,0.4241215283755164,0.868571855101807,1.5948950622848104,0.6485958985851604,0.7141067267603596,2.0994063999672408,0.6274216099520423,0.7249526443106635,2.036918627002866
24,25,0.4248660099068267,0.8780095825843021,1.6363683798713422,0.671286637468995,0.7055332165006388,2.178566053347531,0.6495935935952024,0.7154341942875412,2.1097047451261774
25,26,0.418623801952856,0.8765860401085106,1.5994631701983226,0.6848811557425429,0.69529913912142,2.205602335198395,0.6629510462655841,0.707814206095611,2.1460120557103646
26,27,0.42270165114293257,0.8794534726927071,1.6313221464854917,0.6900633412932968,0.6925121849367046,2.2203654462133033,0.6708603277218728,0.7084350556871983,2.1880418613581574
27,28,0.37546488262693245,0.8873281679321648,1.426637084863322,0.6434074584770866,0.6914513534678952,1.9828427062570138,0.6085873475981919,0.7127190428184873,1.893812909264909
28,29,0.3918454054814188,0.8964816108495819,1.5451534708054218,0.6631759224153766,0.7023118624984279,2.125127062070595,0.6218277373354758,0.7241423543938286,2.005708104252694
29,30,0.3799758533287041,0.8891516316856478,1.456485793386112,0.6465465196536694,0.6969724750866009,2.0206224986147507,0.6157996774801149,0.7190218681494693,1.9550858599984522
30,31,0.37806228430624556,0.8921353612407471,1.4588528664942164,0.6275588640220264,0.7208874850125195,2.0213442601602107,0.6084982217071806,0.723858431482431,1.9379248344656277
31,32,0.37379734831155337,0.8894547004879559,1.4268055435095908,0.6493937814971623,0.6907992895348869,2.0101660656253593,0.6085618963093467,0.7137811331081299,1.8979340139792529
32,33,0.35755729533293656,0.8948128055786931,1.3670376989794555,0.6159187934594222,0.7036252678423938,1.8940950386666868,0.5923103314543332,0.716361937300749,1.8269994064746626
33,34,0.3471722431542029,0.8885777460266567,1.2901721998776419,0.6020294633644866,0.7015188768451112,1.816222824202878,0.603242893715077,0.6958867308474779,1.7997613919652966
34,35,0.340863181191558,0.8960463468499329,1.2885012933575217,0.6051649711094087,0.7063750269397708,1.8513249633061273,0.5997737360370041,0.7048197750546047,1.8181477804034398
35,36,0.32786883905336184,0.9045835212440527,1.2576782802430202,0.5871663435935729,0.7142422348550455,1.7928006573880466,0.5741937036521458,0.713020563739319,1.7230507732180058
36,37,0.3392600537899556,0.8994563906394214,1.2941258315074637,0.6019979375333702,0.708603753105751,1.844404700089855,0.5947657503778032,0.7085146011891437,1.807887156645591
37,38,0.353403448705969,0.9099942858164832,1.4069943867957784,0.6253214467797005,0.7189569649378446,2.002435093649881,0.6026813580642304,0.72502080533988,1.9134900116806723
38,39,0.3130524331925322,0.8977281095704323,1.1561746042443901,0.5824413324535253,0.6998484544593855,1.7116004801051685,0.5641182536733383,0.7073506482065905,1.6499938611930545
39,40,0.3119122988934897,0.9016715389201665,1.166247650148115,0.5780853762055108,0.7115826973680246,1.7367576704996528,0.56387482213551,0.7143879986487339,1.6769261052724862
40,41,0.2888526305770345,0.9096785538364374,1.082977368230922,0.5733386852221563,0.7044661005183531,1.684557828184194,0.5630425317253402,0.7012372593274051,1.6201616959363216
41,42,0.310173244094904,0.8793253312246896,1.0681675453732784,0.5963159028266349,0.6643244001248036,1.6388771146323893,0.6358187005746538,0.6289351293988431,1.694834020468642
42,43,0.31881109332607327,0.9174461030542878,1.2638398788475178,0.5964542255907332,0.7218344962778014,1.8696091130648718,0.5722781286637515,0.7288028084565936,1.776601877145132
