,epoch,loss,pcc_train,rmse_train,loss_val,pcc_val,rmse_val,loss_test,pcc_test,rmse_test
0,1,1.6761421413918498,0.4316214066143478,6.107196333416641,1.6416684663953836,0.5467233237824214,6.395235627106605,1.6951704133591166,0.4845074028887188,6.413881678350459
1,2,1.404761387152729,0.5724436640018558,5.313581591771068,1.4163664016802842,0.6200946576707054,5.562210639084243,1.4496597437441232,0.5937307591143722,5.623221755178107
2,3,1.251634038231575,0.615863067813814,4.721622462413132,1.273090055839082,0.6363332480488024,4.9107832713906205,1.2997394707338814,0.614845619250772,4.958079830672497
3,4,1.0730101412163122,0.6122355809679467,3.813993029953349,1.1185970016576472,0.6010604737583823,3.9972269033217662,1.081861365554697,0.628874523755218,3.9248049227943573
4,5,0.9536161101706877,0.6372502824662445,3.317081680718417,1.0016508694462,0.6041502114471269,3.4248551930195084,0.9511802734928998,0.6390889707524662,3.3122572504743646
5,6,0.8560322012688769,0.6703605914729501,2.9616033722361856,0.9319280084875337,0.6211719360794141,3.1443277867553254,0.855598818397768,0.6700498785743598,2.95819360628628
6,7,0.7979280425404995,0.6707931002738291,2.6728126137978143,0.8826713194022625,0.6132912090305553,2.8665214331335345,0.8261832423324555,0.6457741973074728,2.714013000892169
7,8,0.7790253371110076,0.7189893056662164,2.7710839082199046,0.8939627398279699,0.6377564364555914,3.0208394449622165,0.8291200204807343,0.6779617577791636,2.857447133520327
8,9,0.7608405661570382,0.7416510151655196,2.77080689144727,0.9016388512685057,0.6375513735440899,3.058399750518889,0.8454763578056446,0.6716060437411302,2.913805963992744
9,10,0.6813758789158979,0.7421841985446975,2.37561618875828,0.810044140057243,0.6459680879547187,2.6340930521050905,0.7692231795013196,0.6509496095169636,2.4499143355744524
10,11,0.6857041006716591,0.774231981288719,2.5254484285131715,0.8325378962172441,0.6620106859420987,2.810732224854615,0.7725818772680952,0.6893671010723994,2.620377790630074
11,12,0.6605804811976331,0.7765974860641415,2.409292350244732,0.8112876370593811,0.6603261278415834,2.6977426966632403,0.7449327708052682,0.6827544148600854,2.4556815134666827
12,13,0.6195813314266729,0.7886409778871403,2.252470568681926,0.7631328604585939,0.6736212244167711,2.510149199960054,0.6995152171422452,0.6896435978657735,2.25615047717432
13,14,0.6203803466295736,0.779714810389168,2.220760974704541,0.7800873959593895,0.6536510591729443,2.515041216488725,0.7120710207790419,0.672629038952461,2.2508712597050535
14,15,0.5791088912683304,0.7893689793065171,2.053020373567721,0.7556957989296927,0.6454862441791946,2.360423971365243,0.7203357009101001,0.6352608144830416,2.142721762482667
15,16,0.6059356119414071,0.8171100999862035,2.29811845965185,0.7880297343770934,0.6772273716132515,2.6490581583384745,0.7460372630682395,0.6990116615052346,2.5262329613621364
16,17,0.5229355103960309,0.8273143832485232,1.9239350849742478,0.7036899796158156,0.6839724247954679,2.25433959726095,0.6874645559030624,0.6701672344678696,2.1179917173867913
17,18,0.506490366835095,0.8444749721471589,1.910351722764111,0.7268916317266796,0.6726063351134026,2.324883499087009,0.7129452781304174,0.6740791243554851,2.261042888074028
18,19,0.4785980073310997,0.8418770226381036,1.7604981272079132,0.686505803393529,0.6731568841036253,2.1251565533821464,0.6594492866376135,0.6606126499039937,1.9396970328040426
